id,quantity
12259,2033
12260,895
12261,1847
12262,2533
12263,2638
12280,1686
12281,1754
12282,3211
12283,2206
12284,1379
12292,2437
12304,1463
12310,2201
12311,4257
12312,1503
12314,3346
12317,737
12321,2088
12322,2118
12323,3171
12326,2230
12327,2213
12328,3700
12330,2445
12333,2999
12338,1575
12342,972
12347,1920
12353,2769
12357,2696
12358,2055
12359,2469
12360,2119
12361,1429
12364,737
12365,3360
12366,2610
12371,2440
12372,1085
12373,1500
12374,1428
12375,1642
12376,2745
12377,2165
12378,1575
12379,1933
12380,3297
12384,737
12389,1327
12396,737
12397,2374
12398,2778
12402,675
12403,817
12404,1085
12405,718
12406,591
12407,757
12410,2103
12412,1279
12413,2590
12414,3576
12415,1942
12416,3450
12417,1665
12428,1361
12431,3222
12432,2210
12433,2116
12434,2834
12443,3420
12444,695
12445,1757
12446,2780
12453,1969
12454,2878
12455,3157
12456,2230
12458,3665
12459,2196
12460,1604
12461,500
12462,608
12463,651
12464,741
12465,674
12466,562
12467,767
12468,675
12469,673
12470,689
12471,671
12472,533
12473,3886
12477,1923
12486,3057
12494,2198
12495,3843
12496,2034
12497,2519
12498,2618
12499,3695
12500,1896
12501,2390
12502,2448
12506,737
12507,2799
12509,587
12510,852
12511,969
12512,754
12513,715
12514,504
12515,834
12535,470
12536,1186
12537,1658
12538,1154
12544,2387
12545,3393
12546,1599
12562,2197
12568,1353
12570,3055
12571,1866
12575,3578
12577,2511
12578,1025
12579,1312
12589,2408
12591,1139
12599,1122
12600,2154
12602,3071
12603,1742
12604,1585
12605,2899
12607,1462
12609,1319
12610,4466
12616,1794
12617,2241
12618,1997
12620,1563
12629,948
12630,1987
12631,1496
12632,1002
12633,1764
12641,1725
12642,539
12643,1717
12644,705
12645,1224
12647,1209
12649,1005
12651,2484
12656,2407
12657,1818
12660,3298
12662,2638
12666,1900
12682,3239
12683,1365
12684,1054
12686,1534
12687,1710
12688,1228
12698,639
12699,690
12700,826
12701,876
12702,832
12703,756
12704,600
12706,3283
12707,2378
12718,2069
12722,3781
12723,2009
12724,2232
12728,835
12733,2738
12734,1456
12735,2120
12736,1436
12737,737
12742,2228
12743,2740
12744,3462
12746,2617
12747,3291
12748,1267
12757,4636
12760,1814
12761,2495
12762,3246
12763,2234
12773,1571
12778,1277
12779,2401
12780,2359
12783,737
12784,1225
12785,2666
12786,1540
12788,1949
12789,2091
12793,2446
12796,2189
12797,2122
12798,3646
12801,1604
12802,1862
12803,2448
12809,1947
12810,3817
12811,3749
12817,1658
12819,737
12825,3027
12826,1253
12827,617
12828,765
12829,448
12830,792
12831,881
12832,691
12833,489
12834,512
12835,685
12836,2901
12837,1700
12839,2805
12846,2150
12847,1272
12848,2972
12849,2647
12850,2124
12851,2971
12854,1934
12862,1629
12865,2583
12873,2114
12876,1310
12877,1988
12880,1602
12881,1933
12882,2660
12883,1089
12890,2508
12891,3883
12892,2411
12893,2606
12895,1109
12896,1269
12899,2378
12906,3208
12907,2559
12908,2250
12909,2184
12912,1935
12917,1208
12923,891
12924,877
12925,943
12926,1012
12927,752
12928,2182
12930,3065
12931,1452
12934,538
12935,782
12936,733
12937,731
12938,844
12939,544
12940,737
12951,1327
12952,2682
12953,3000
12954,2925
12955,3928
12958,2062
12959,2763
12960,3308
12963,1723
12965,2283
12966,2215
12967,3154
12968,3189
12969,2835
12970,988
12980,1304
12983,1434
12987,1860
12996,531
12997,1155
12998,501
12999,737
13000,639
13001,872
13003,2693
13004,1730
13009,1631
13010,1613
13014,970
13016,3341
13017,1998
13023,2325
13024,3260
13025,1944
13027,4004
13031,1840
13032,2559
13033,3048
13034,2775
13037,1904
13038,3108
13039,1369
13044,3777
13048,1239
13049,2259
13050,2999
13052,3338
13056,2431
13057,3130
13058,872
13059,435
13060,659
13061,714
13062,705
13069,2738
13070,1700
13078,2373
13080,737
13084,1406
13088,2677
13089,2385
13093,3982
13094,2382
13095,1806
13096,1741
13097,1174
13099,1962
13102,2404
13104,1157
13118,2734
13119,2427
13127,1169
13128,465
13129,1442
13130,525
13131,1089
13132,737
13133,2844
13134,4231
13135,1712
13140,2364
13146,1018
13147,1355
13148,1416
13149,1740
13151,1460
13152,1385
13153,3179
13155,3277
13156,2192
13169,2149
13170,4937
13172,2922
13182,862
13184,3091
13185,1775
13188,5122
13189,2017
13190,2830
13191,3094
13192,1206
13193,1371
13194,737
13198,1666
13203,3280
13204,1544
13205,3735
13206,3219
13208,2166
13209,1196
13210,1092
13211,731
13212,903
13213,870
13214,809
13215,2892
13217,3660
13218,2750
13219,2118
13220,3009
13223,2480
13224,2547
13225,1284
13226,2050
13232,737
13235,1750
13236,2006
13239,2413
13243,3444
13244,1633
13246,2567
13249,737
13250,2254
13251,2690
13252,1217
13253,2530
13254,2534
13257,2074
13259,1901
13269,876
13270,1471
13271,2887
13272,2638
13273,1774
13278,1565
13280,1872
13292,2391
13294,1039
13295,2697
13296,2079
13300,501
13301,708
13302,1053
13303,899
13304,1096
13313,1783
13328,2645
13340,3207
13342,2039
13343,971
13344,1097
13352,2889
13353,926
13354,2291
13355,2383
13356,1697
13358,1833
13359,1634
13360,2468
13361,1356
13365,2359
13366,1504
13367,1453
13368,689
13369,1412
13370,885
13376,1314
13377,1677
13379,1157
13381,1950
13382,3557
13383,2734
13390,1603
13391,2721
13392,2605
13393,1796
13396,1409
13402,2921
13403,1743
13408,2624
13409,2012
13410,556
13411,599
13412,742
13413,524
13414,501
13415,809
13416,828
13417,497
13418,685
13419,1331
13428,2478
13429,1492
13432,2273
13436,737
13437,469
13438,836
13439,752
13440,706
13441,799
13442,779
13446,2674
13449,2755
13451,1112
13453,1486
13457,737
13459,2491
13460,2196
13467,2665
13469,1535
13470,3558
13472,3254
13483,2709
13492,2612
13493,1696
13494,3565
13499,2235
13502,2380
13503,1441
13514,2333
13523,3433
13524,737
13525,557
13526,728
13527,573
13528,754
13529,557
13530,759
13531,830
13533,2301
13534,2106
13538,737
13548,2467
13557,4007
13558,2252
13562,3196
13563,2345
13564,1272
13565,1809
13575,3099
13581,1844
13582,1932
13584,3165
13587,2328
13591,3101
13592,1397
13593,1732
13595,2562
13596,1378
13597,3612
13598,1311
13600,2164
13629,1780
13630,1479
13631,1080
13632,1027
13634,2085
13635,1416
13636,1097
13637,1202
13638,3130
13655,1469
13660,2630
13661,3265
13663,2138
13664,2875
13665,4372
13666,1877
13668,1945
13675,1827
13676,2997
13677,2365
13682,1220
13686,2154
13687,2332
13689,805
13690,871
13691,655
13692,747
13693,823
13694,630
13701,2824
13702,1639
13704,1741
13706,4138
13707,1867
13709,737
13710,1876
13714,1138
13719,3126
13720,3495
13721,1133
13722,960
13723,2392
13724,1682
13725,864
13726,2076
13727,874
13731,1384
13735,3440
13743,2506
13754,2365
13755,511
13756,1396
13757,846
13758,786
13759,608
13760,1056
13764,2278
13768,1323
13769,1954
13770,2110
13773,3127
13774,4330
13775,1767
13776,1937
13777,2679
13778,875
13785,737
13786,2737
13797,2444
13798,2035
13799,1646
13800,1098
13801,2575
13802,2000
13803,1665
13804,911
13807,1428
13809,4083
13817,2201
13819,2625
13820,2737
13827,1879
13832,1355
13833,1579
13834,2211
13835,1370
13836,2528
13840,3640
13841,1973
13848,2039
13849,2134
13850,737
13852,3385
13853,1566
13860,2451
13861,4121
13863,2727
13864,757
13865,826
13866,774
13876,3749
13877,3068
13897,2706
13901,1790
13902,2780
13903,2788
13907,2511
13908,1504
13916,2607
13917,740
13918,1295
13919,837
13922,2811
13923,939
13924,1151
13940,1176
13941,2348
13948,2441
13956,1727
13957,3060
13958,1141
13959,3253
13960,1273
13961,1264
13962,625
13963,887
13964,809
13971,1731
13976,2037
13977,1245
13980,2202
13981,2376
13987,1676
13988,4652
13989,1701
13990,1907
13991,3361
13992,2494
13993,737
13994,3422
13995,3249
13996,1688
13997,1410
13998,2162
13999,1956
14000,1889
14001,2161
14002,1584
14003,1114
14004,1841
14008,2171
14009,737
14011,1736
14012,3292
14014,2082
14015,914
14016,1328
14017,1203
14020,2013
14021,4063
14028,2316
14029,919
14030,2709
14031,1518
14032,2029
14036,921
14037,1493
14039,3086
14040,3254
14045,3466
14046,737
14047,2145
14050,2258
14052,1855
14056,4504
14057,4782
14058,737
14060,3337
14062,3369
14068,2827
14069,2566
14070,3450
14083,3016
14086,3715
14099,2060
14102,3824
14103,1849
14104,2129
14105,1143
14106,924
14107,1504
14111,1807
14113,3423
14117,1566
14118,3177
14120,2049
14125,2709
14126,2316
14127,984
14128,2814
14129,1952
14133,1265
14135,1362
14138,2411
14151,2640
14178,687
14179,628
14180,625
14181,1309
14182,562
14183,1595
14193,2228
14195,859
14197,1712
14198,1434
14199,1149
14200,3440
14201,851
14204,1085
14206,3668
14208,2635
14209,1626
14212,1714
14213,1989
14214,3438
14227,1221
14231,2711
14236,2897
14237,2041
14238,2068
14242,2681
14244,3731
14245,2455
14246,1136
14248,737
14250,461
14251,544
14252,620
14253,768
14254,780
14255,427
14256,563
14257,602
14258,628
14259,638
14260,708
14261,709
14262,661
14263,555
14264,294
14267,1365
14268,1690
14278,2840
14283,450
14284,721
14285,526
14286,661
14287,688
14288,808
14289,431
14290,721
14291,794
14292,974
14294,2447
14301,737
14306,3783
14307,1288
14316,2503
14317,2832
14318,1800
14323,2793
14324,1966
14325,1471
14328,2297
14332,1173
14335,1918
14336,3358
14338,2031
14339,2659
14340,1126
14341,1569
14348,2369
14350,2788
14351,2298
14352,2499
14353,3032
14354,2136
14355,737
14370,1428
14371,1429
14372,1980
14377,1128
14378,2335
14379,1419
14380,1559
14381,1931
14382,1019
14385,3163
14390,2619
14391,3049
14392,1368
14393,1777
14394,2013
14400,1584
14401,1888
14403,737
14409,2650
14417,1750
14421,3214
14430,878
14431,707
14432,655
14433,904
14434,448
14435,700
14436,653
14440,3199
14441,2533
14442,2256
14464,1394
14465,1529
14466,1554
14467,1312
14468,4516
14470,2709
14473,1367
14483,2444
14488,5344
14495,1778
14499,3897
14500,1993
14504,1772
14505,1864
14506,887
14509,1510
14511,737
14513,2279
14514,2326
14518,1053
14519,1647
14520,1099
14521,3032
14526,937
14534,737
14537,1685
14538,1992
14556,2575
14557,2384
14559,2738
14560,3252
14561,2960
14566,1854
14567,2749
14568,2454
14571,740
14572,2945
14573,1050
14574,856
14575,1362
14577,2974
14578,3796
14579,3279
14580,2955
14581,3668
14582,1947
14583,3815
14588,2674
14589,2723
14590,823
14591,873
14592,308
14593,1431
14594,736
14595,730
14597,1560
14598,1934
14599,2070
14604,2770
14605,2907
14606,2315
14609,1683
14621,1857
14622,1209
14636,1194
14638,3583
14639,2385
14647,2189
14648,3861
14649,1216
14650,3391
14659,1859
14660,737
14663,4048
14666,2218
14667,987
14668,511
14669,659
14670,721
14671,822
14672,593
14673,461
14674,770
14675,598
14676,641
14677,762
14678,659
14679,657
14680,715
14682,2224
14686,1538
14687,2935
14688,791
14689,567
14690,662
14691,430
14692,707
14693,478
14694,668
14695,655
14696,715
14704,737
14706,3370
14707,3365
14711,2345
14714,724
14715,872
14716,634
14717,401
14718,680
14719,3636
14722,1350
14725,2399
14727,1423
14731,1611
14732,2872
14736,2484
14738,1831
14740,2706
14743,2724
14746,2340
14747,2498
14755,1649
14756,2226
14757,2836
14759,2745
14760,1594
14764,2270
14766,3964
14767,1434
14772,1216
14773,2067
14774,1732
14775,3213
14776,737
14778,1964
14779,3561
14783,2460
14784,737
14792,737
14806,3476
14807,1494
14811,861
14812,461
14813,460
14814,565
14817,1519
14818,2571
14825,3945
14831,737
14832,3036
14842,706
14843,966
14844,804
14845,1972
14846,1020
14854,4707
14855,1869
14861,1462
14862,3140
14871,1709
14872,2139
14873,1268
14879,2217
14882,1610
14883,2097
14886,3246
14888,2399
14889,2095
14890,2654
14914,701
14915,746
14916,1047
14917,381
14919,839
14920,2735
14921,2595
14922,2050
14925,1813
14926,4182
14927,2372
14928,2493
14934,892
14935,381
14936,487
14937,606
14938,437
14939,625
14940,945
14941,2493
14942,2642
14945,1311
14946,3610
14947,839
14948,3293
14954,2779
14963,972
14964,1596
14965,1752
14966,2644
14967,1970
14968,3588
14969,1301
14970,1035
14971,1214
14972,1250
14985,737
14988,1935
14989,3734
14991,737
14992,1760
14993,3893
14994,1816
14995,1202
15005,2351
15006,737
15007,1708
15020,2894
15021,1000
15022,2357
15028,1071
15031,1476
15032,589
15033,937
15034,682
15035,1064
15039,2107
15040,2657
15041,1441
15042,3164
15055,2061
15058,2716
15060,1681
15061,2502
15065,1320
15067,3555
15068,1488
15071,1808
15077,1938
15078,1326
15079,1995
15080,2838
15081,3371
15082,1025
15086,2577
15087,737
15092,1298
15094,2503
15095,2759
15100,737
15103,1788
15104,870
15105,708
15106,1018
15107,436
15108,829
15109,726
15110,631
15117,3302
15118,2868
15119,1199
15120,1645
15129,3413
15130,1410
15131,1989
15132,2905
15133,2197
15134,664
15135,957
15136,893
15137,878
15138,865
15139,869
15144,2001
15148,1745
15149,2752
15153,2936
15154,1914
15155,4454
15156,1850
15164,3545
15170,550
15171,1162
15172,700
15173,872
15174,474
15175,485
15176,789
15177,786
15178,818
15179,3921
15180,2822
15181,972
15185,2518
15194,391
15195,801
15196,949
15197,872
15198,746
15199,787
15200,579
15201,2380
15211,1879
15215,3001
15217,2520
15218,1379
15219,4306
15220,1450
15221,1500
15222,1966
15225,2371
15226,2059
15227,1681
15230,3356
15231,1233
15232,3436
15233,1400
15235,2176
15236,1938
15237,1029
15240,2394
15241,1966
15243,313
15244,409
15245,1173
15246,302
15247,510
15249,1474
15250,646
15251,2497
15252,3288
15253,2054
15259,1675
15260,807
15261,460
15262,800
15263,651
15264,524
15265,766
15266,488
15267,802
15268,443
15269,763
15270,539
15271,684
15272,760
15273,625
15274,332
15275,306
15276,485
15277,448
15278,189
15287,3167
15288,2094
15290,1566
15298,2830
15299,2098
15301,2247
15309,1867
15310,797
15311,2173
15318,1516
15319,2558
15320,2296
15321,4260
15322,3061
15323,2707
15324,2599
15325,2833
15329,3065
15330,1276
15343,2900
15359,1122
15366,737
15378,2040
15380,2341
15381,1864
15386,737
15387,2578
15388,2789
15389,1406
15390,1079
15391,1559
15392,1082
15395,1370
15407,1698
15408,3036
15412,3010
15413,2377
15414,4133
15416,1961
15418,1488
15423,1202
15424,866
15425,1343
15426,1664
15427,2241
15428,1194
15429,2974
15430,1627
15431,640
15432,616
15433,1128
15434,710
15435,702
15436,849
15442,2772
15443,2232
15445,775
15446,1012
15447,1081
15448,997
15449,936
15450,2603
15451,611
15452,1401
15453,2179
15454,858
15456,2006
15460,2250
15461,2695
15462,3495
15463,3617
15471,2423
15473,2562
15476,3130
15477,1790
15479,2428
15482,794
15483,2709
15484,2100
15485,2208
15486,3489
15487,2655
15488,825
15489,601
15490,608
15491,642
15492,615
15493,574
15494,738
15501,2259
15502,761
15503,764
15504,838
15505,1121
15506,1215
15507,1189
15514,1913
15516,2434
15518,1454
15519,1401
15520,2554
15524,1995
15528,1058
15529,1795
15532,2371
15533,2100
15534,2653
15537,416
15538,909
15539,585
15540,704
15541,591
15542,624
15543,945
15544,898
15545,898
15546,493
15547,772
15548,684
15549,699
15550,683
15551,528
15552,409
15553,621
15554,573
15560,1490
15563,2285
15564,1022
15565,1327
15566,1945
15567,1853
15570,2913
15571,3639
15577,2165
15578,3051
15579,1395
15582,1930
15584,4291
15585,1557
15586,1102
15593,1516
15595,2453
15596,3137
15600,2396
15601,914
15602,1013
15603,1207
15604,4263
15608,1849
15612,3062
15614,2405
15616,1445
15618,1964
15619,694
15620,1202
15621,3214
15622,2064
15624,2790
15625,1892
15626,2577
15627,946
15628,3126
15629,2444
15630,1469
15631,737
15633,2175
15635,393
15636,700
15637,633
15638,507
15639,760
15641,1443
15647,2027
15650,1248
15651,841
15652,1071
15653,1834
15655,2101
15656,2642
15658,1535
15659,2426
15660,1669
15661,833
15662,2006
15664,3377
15665,2721
15676,3219
15685,3895
15688,1242
15689,2960
15690,1286
15691,1855
15693,1857
15694,2146
15695,3397
15696,2706
15708,1210
15719,2795
15720,2198
15721,1594
15726,2909
15727,2665
15728,1354
15729,1736
15730,737
15732,2511
15733,3630
15734,1251
15738,2116
15739,2964
15744,2628
15745,2746
15746,2680
15748,2029
15749,1337
15753,941
15754,3552
15755,1622
15757,1631
15758,1174
15759,1823
15760,2881
15762,2237
15771,1999
15772,3527
15775,2152
15782,2449
15784,2487
15787,2480
15789,341
15790,639
15791,477
15792,616
15793,573
15794,809
15804,1445
15806,4433
15808,2967
15809,3192
15810,1308
15812,2152
15813,2619
15824,2297
15825,1778
15826,1784
15830,2450
15832,1627
15833,3536
15843,2147
15847,2869
15848,1265
15849,663
15850,1997
15851,1397
15852,2805
15853,1457
15858,737
15859,2021
15869,1875
15870,2307
15874,1191
15875,749
15876,678
15877,551
15881,737
15884,2245
15885,914
15892,3023
15893,1415
15907,944
15910,2196
15911,922
15913,2694
15914,2707
15916,737
15920,3178
15923,3203
15924,2311
15927,1532
15933,2276
15934,2585
15935,2308
15936,3273
15937,1189
15938,2002
15939,3137
15944,1313
15945,1377
15946,1731
15947,2550
15956,2620
15957,2789
15958,589
15959,773
15960,571
15961,899
15962,415
15963,872
15964,898
15965,546
15978,3851
15979,3168
15988,2602
15989,3765
15990,1783
15991,2727
15993,2169
15994,3099
15995,1883
15999,2670
16009,2542
16010,737
16011,726
16012,818
16013,797
16014,712
16015,727
16016,713
16017,477
16018,890
16023,2229
16049,1824
16050,3012
16055,1299
16056,2050
16061,4049
16062,1801
16064,5077
16065,2741
16066,2508
16068,2341
16071,3389
16072,3398
16078,3673
16083,1719
16084,4258
16086,2498
16087,737
16089,789
16090,1359
16091,666
16092,1389
16093,666
16094,2899
16098,2755
16099,2454
16101,3180
16113,4581
16114,1754
16115,737
16130,2799
16132,737
16133,1392
16134,2664
16135,2766
16136,1388
16137,3259
16142,1340
16143,2668
16144,1283
16145,2365
16146,2132
16149,1558
16153,2819
16155,2760
16159,1906
16160,746
16161,451
16162,987
16163,890
16164,549
16165,752
16166,631
16167,958
16169,3689
16170,1694
16171,1716
16172,1947
16173,1652
16177,2549
16182,1449
16183,1879
16188,1713
16189,737
16190,3779
16193,1555
16194,695
16195,1020
16196,2552
16197,1242
16200,3996
16202,3690
16203,1404
16204,1987
16214,1553
16215,2077
16216,2792
16218,1415
16220,2504
16221,1610
16222,3863
16223,2805
16224,3427
16225,3913
16230,2018
16231,2349
16232,1179
16233,2179
16234,1472
16262,2226
16263,2915
16266,2327
16267,1082
16268,2348
16269,3070
16270,1584
16271,3032
16272,919
16273,376
16274,797
16275,490
16276,546
16277,3495
16280,931
16284,537
16285,687
16286,1105
16287,869
16288,356
16295,1008
16296,486
16297,441
16298,1182
16299,857
16302,2969
16303,2068
16315,1634
16316,620
16317,727
16318,719
16319,829
16320,487
16321,681
16322,533
16323,565
16324,803
16325,700
16326,510
16329,2786
16331,3147
16332,3399
16334,4492
16337,1947
16341,3062
16342,1344
16343,2109
16344,1455
16346,963
16354,1434
16360,2164
16361,2278
16370,2398
16371,1738
16372,2031
16373,2353
16381,737
16382,1932
16383,1633
16384,1131
16385,1313
16386,2046
16392,1588
16396,2919
16397,2318
16400,1563
16404,2657
16408,2637
16409,1208
16414,1359
16415,868
16416,442
16417,773
16418,703
16419,732
16420,866
16421,2356
16422,2167
16423,3565
16427,479
16428,758
16429,1245
16430,900
16431,1473
16432,1196
16433,3151
16434,2995
16435,2262
16437,3011
16438,5093
16439,1706
16441,1038
16442,2767
16443,2044
16444,939
16445,1939
16454,1495
16455,1054
16459,1205
16460,2239
16461,1727
16462,832
16463,1272
16464,1255
16465,1022
16466,1192
16473,2321
16478,3461
16479,2061
16480,2023
16493,2114
16494,1736
16495,1809
16501,1486
16502,2308
16508,2659
16509,1097
16520,554
16521,640
16522,673
16523,749
16524,788
16525,940
16526,465
16527,492
16528,773
16530,2324
16531,1681
16532,737
16533,3309
16534,3015
16535,1327
16536,737
16537,3166
16538,3277
16540,2361
16545,3661
16546,3117
16547,1975
16548,2795
16557,2149
16559,2014
16560,3621
16561,2183
16571,726
16572,1813
16573,751
16574,994
16578,2845
16580,1681
16581,3631
16583,3469
16600,1138
16602,737
16604,1480
16605,531
16606,549
16607,848
16608,597
16609,758
16610,830
16614,2680
16615,2234
16620,652
16621,514
16622,621
16623,804
16624,550
16625,426
16626,429
16635,3035
16639,870
16640,414
16641,716
16642,678
16643,694
16644,707
16645,693
16646,682
16648,2371
16649,1223
16652,1270
16653,2461
16660,1020
16661,737
16662,1647
16665,3268
16668,2770
16674,1855
16678,2239
16679,2536
16680,1525
16681,1555
16682,1713
16685,3226
16686,2715
16687,1837
16688,1154
16689,3767
16691,989
16692,2676
16693,3594
16694,1346
16696,1523
16697,2330
16698,2063
16699,2912
16700,2661
16701,2089
16713,2480
16715,572
16716,671
16717,842
16718,747
16719,718
16720,939
16721,928
16722,3540
16723,2654
16724,3738
16725,2896
16726,2835
16733,1989
16734,1316
16738,556
16739,418
16740,579
16741,488
16742,576
16743,631
16744,737
16745,2828
16746,2730
16754,1751
16755,1465
16756,1892
16757,3335
16760,3067
16761,2710
16763,1825
16765,1973
16766,3524
16767,1407
16768,2464
16770,2043
16771,2810
16781,2056
16783,1780
16784,3718
16785,1970
16787,1784
16788,2409
16794,1915
16795,3157
16800,2349
16801,2112
16802,3651
16805,737
16818,655
16819,925
16820,1086
16821,989
16830,2157
16831,2210
16835,1446
16836,2727
16837,2030
16850,2746
16851,1912
16856,2186
16859,1167
16860,1656
16861,743
16862,892
16863,705
16864,4652
16865,2359
16866,609
16867,673
16868,962
16869,947
16870,1010
16872,2680
16873,1359
16874,3519
16876,2682
16877,1883
16878,2083
16885,1632
16886,3052
16887,1719
16888,1614
16890,2413
16894,743
16895,919
16896,635
16897,417
16898,527
16899,806
16900,828
16901,480
16902,781
16903,3558
16904,3012
16905,1677
16907,1840
16908,737
16909,1324
16910,2774
16913,2525
16915,2802
16920,1879
16921,2875
16923,2405
16924,2332
16925,3484
16928,3328
16931,2674
16932,1063
16938,2293
16941,1571
16953,1173
16954,1024
16955,2229
16958,1660
16962,1708
16976,3089
16977,2559
16978,2715
16979,3275
16994,1754
16997,2110
16998,3646
16999,2348
17000,1698
17001,2140
17002,1933
17003,2192
17004,2307
17005,1855
17011,2390
17012,2036
17021,1603
17023,1648
17027,2817
17037,1463
17039,2397
17040,4247
17041,2699
17047,1901
17048,2182
17049,790
17060,3053
17061,1168
17062,3453
17063,1437
17064,1178
17065,1177
17066,1151
17069,1747
17078,3153
17079,1768
17080,2754
17081,1956
17082,1419
17085,2596
17086,1859
17093,1018
17096,1489
17114,1539
17118,2552
17119,969
17120,1946
17121,2139
17122,796
17123,612
17124,533
17125,473
17126,625
17127,397
17128,389
17129,610
17130,606
17131,653
17132,621
17133,628
17134,614
17135,478
17145,2043
17147,1968
17148,1801
17149,1610
17150,1843
17151,1594
17154,2655
17155,1901
17161,3732
17164,2380
17178,1049
17179,3930
17183,2925
17184,2421
17185,1965
17189,3936
17190,4135
17191,3107
17192,2615
17194,2535
17195,3489
17213,2030
17215,772
17216,1021
17217,711
17218,565
17219,914
17224,3121
17227,559
17228,637
17229,687
17230,620
17231,824
17232,864
17233,835
17234,3642
17235,2445
17236,1340
17240,2188
17241,865
17242,1165
17243,1328
17244,979
17246,2586
17251,2109
17252,3447
17254,3144
17255,3871
17274,1445
17275,2002
17281,737
17289,1144
17290,1773
17291,2173
17292,1825
17295,2721
17296,1833
17297,982
17301,1726
17302,3471
17303,1146
17309,3324
17310,1148
17311,2309
17330,1029
17332,3070
17334,1810
17351,1957
17358,1639
17359,1687
17364,2753
17365,1316
17366,2460
17367,2218
17369,1745
17370,3107
17371,1153
17378,681
17379,1485
17382,2139
17389,737
17399,2939
17400,2924
17401,2618
17409,2106
17413,2153
17414,2839
17421,1045
17422,464
17423,562
17424,896
17425,529
17426,785
17427,870
17428,2209
17429,1264
17430,1836
17431,596
17432,1142
17433,1226
17434,778
17435,4111
17445,2901
17447,948
17450,1239
17451,1235
17452,438
17453,955
17454,1722
17455,1026
17456,1480
17457,1277
17458,1170
17459,2805
17460,1590
17461,4076
17465,1765
17466,1768
17467,2095
17468,2100
17469,2640
17470,2188
17471,3118
17473,1242
17477,2571
17483,1624
17484,2556
17485,2886
17486,737
17487,2065
17491,4078
17492,2004
17494,2859
17495,758
17497,1650
17498,2470
17500,2298
17501,2897
17502,685
17503,940
17504,800
17505,705
17506,595
17507,732
17508,856
17509,737
17510,3710
17512,3659
17513,2208
17516,514
17517,1010
17518,619
17519,521
17520,718
17521,2350
17527,2926
17529,3489
17530,2264
17531,2380
17532,2246
17533,881
17534,1119
17539,4239
17540,1470
17541,1328
17551,3048
17553,1372
17554,2500
17558,1773
17571,2732
17573,2814
17574,2211
17575,2827
17576,992
17579,1284
17581,3053
17582,2255
17583,495
17584,386
17585,435
17586,763
17587,752
17588,770
17589,680
17590,532
17591,4311
17592,3567
17608,2738
17609,1798
17610,1822
17611,1607
17612,2331
17619,2940
17621,1125
17622,573
17623,1023
17624,368
17625,1299
17628,2692
17629,599
17630,2692
17631,2600
17635,3646
17638,1161
17639,1215
17643,1176
17644,3397
17646,2978
17647,2163
17649,2445
17650,1517
17652,2847
17653,2388
17655,836
17656,1103
17657,552
17658,1023
17659,914
17662,1552
17663,1565
17665,2351
17666,2912
17671,3718
17672,2020
17676,3193
17683,2130
17684,2151
17686,1205
17687,2907
17693,759
17694,557
17695,523
17696,592
17697,662
17698,549
17699,727
17700,768
17701,779
17702,723
17703,465
17704,497
17705,690
17706,530
17708,1004
17710,2960
17713,2353
17714,2268
17717,469
17718,519
17719,1147
17720,600
17721,1115
17722,1287
17724,1334
17725,2453
17728,2264
17737,2653
17740,2965
17741,2338
17746,1694
17747,2009
17748,2438
17749,997
17759,737
17764,2593
17765,3048
17766,2450
17767,3008
17776,3303
17778,3764
17779,764
17780,603
17781,765
17782,739
17783,817
17784,770
17785,570
17795,674
17796,767
17797,467
17798,543
17799,343
17800,619
17801,487
17802,609
17803,691
17804,597
17805,651
17806,584
17807,630
17808,529
17809,345
17810,357
17811,541
17812,484
17813,387
17814,176
17815,387
17816,273
17817,315
17818,0
17819,0
17820,0
17821,0
17822,0
17823,0
17824,0
17825,1982
17826,1860
17829,3419
17833,2917
17834,2105
17835,2122
17843,2507
17844,1512
17846,2709
17853,3722
17856,1931
17860,3068
17861,1579
17867,1894
17869,4558
17870,2326
17871,1114
17872,2496
17873,1836
17874,1550
17875,737
17876,2433
17890,3153
17895,1894
17896,4432
17898,2681
17915,2425
17916,1611
17917,869
17918,1427
17919,3240
17925,1681
17926,2219
17931,1579
17932,845
17933,1220
17934,1575
17935,1588
17940,1713
17941,1290
17942,1916
17943,2874
17955,3296
17956,2957
17957,938
17958,2433
17959,1891
17960,3410
17961,3342
17962,2286
17966,1546
17969,3790
17970,2794
17986,1279
17987,1348
17988,1605
17990,1274
17991,1136
17992,1206
17993,1317
17997,1507
17998,1703
18003,2481
18004,2103
18005,1953
18012,1942
18018,3473
18023,690
18024,756
18025,558
18026,812
18027,550
18028,740
18029,1777
18032,2020
18033,2311
18034,1837
18037,737
18041,1799
18056,1863
18057,1203
18058,1666
18059,2227
18061,737
18062,1223
18063,2932
18064,1009
18065,2982
18066,1010
18068,2583
18069,3262
18074,1195
18075,2274
18076,2185
18080,2518
18091,2059
18093,892
18104,3671
18113,2520
18116,2287
18117,4004
18120,678
18121,583
18122,1301
18123,1114
18124,963
18126,1345
18127,859
18128,1234
18131,1835
18133,2125
18138,1894
18155,737
18160,2377
18166,2581
18174,2404
18175,1803
18185,1429
18186,1948
18188,3783
18189,938
18191,2555
18192,1814
18193,2129
18194,2511
18198,1091
18201,2606
18211,2283
18213,873
18214,876
18215,852
18216,557
18217,447
