city_id,population,education_level,median_income
61/69/0,2556.0,5,
61/70/0,7647.0,5,1768.6735809899733
61/71/0,6175.0,5,1458.9379718096848
61/72/0,36598.0,5,1775.449313770456
61/72/1,1522.0,5,1181.589161237747
61/73/0,3710.0,6,1628.1647569916856
61/74/0,10108.0,6,1713.2930343418202
61/75/0,10955.0,5,1463.6780513134854
61/75/1,27822.0,5,1648.1331364811315
61/76/0,2681.0,5,
61/78/0,9961.0,5,1536.5321704734056
61/80/0,617.0,5,1082.5956016440832
61/81/0,3582.0,5,1468.3465372268952
61/82/0,23365.0,6,1765.5918719626764
61/83/0,3879.0,6,1530.7200907534543
61/84/0,25990.0,6,1709.1981038374129
61/84/1,23240.0,6,1742.9763005042603
61/85/0,30108.0,6,1832.1246621914324
61/85/1,6921.0,5,1575.7060513231359
61/86/0,100.0,6,
61/87/0,118.0,5,926.4816719988692
61/88/0,,6,1696.7928676595172
61/88/1,2946.0,6,1492.280096082747
61/89/0,1039.0,6,1335.8389872960531
61/91/0,51536.0,6,1903.0731688657556
61/91/1,8023.0,7,1979.0702544385163
61/92/0,4787.0,6,1573.7907124558394
61/93/0,46676.0,7,1948.779679940681
61/93/1,24682.0,6,2155.5233615191546
61/94/0,20608.0,6,1830.5960664017966
61/95/0,2337.0,7,1618.2180480447696
61/95/1,4722.0,6,1864.194638994406
61/97/0,40306.0,7,1913.6067843975065
61/97/1,5844.0,6,1800.554512987795
61/98/0,21357.0,7,1984.719722728547
61/98/1,25632.0,7,2022.3187209708324
61/100/0,59218.0,6,1964.2204487042234
61/100/1,5871.0,6,1750.2570239564266
61/101/0,4938.0,6,1547.4146457273027
61/103/0,50894.0,5,1725.7122353382867
61/103/1,14774.0,6,2103.179765022955
61/104/0,13159.0,6,1624.8640828717462
61/105/0,6155.0,5,1557.2235784221455
61/106/0,334.0,6,1242.185528971076
61/106/1,37505.0,5,1606.782004640339
61/107/0,,6,1276.0983345341945
61/108/0,8929.0,6,1680.4912589193862
61/109/0,26762.0,6,1849.8455370485267
61/109/1,50967.0,6,1876.5050923743652
61/110/0,2917.0,6,1642.8514051004697
61/110/1,21221.0,6,1798.2548378477914
61/111/0,1660.0,6,1449.960968237017
61/111/1,26871.0,5,1735.483926376428
61/114/0,22506.0,5,1617.2575868363735
61/114/1,30466.0,6,1812.9471171738771
61/115/0,24817.0,6,2259.4272852764743
61/115/1,14408.0,6,1712.173357358798
61/116/0,26274.0,6,1906.2461835587796
61/116/1,1303.0,6,1411.6513632530452
61/117/0,78610.0,7,2113.4280056996167
61/117/1,8086.0,6,1857.7992082245314
61/118/0,11409.0,6,1746.6647567699422
61/118/1,19607.0,6,1805.8151414211352
61/119/0,17881.0,5,1664.493802457915
61/119/1,2062.0,5,1463.286670756977
61/120/0,3103.0,6,1596.7511791434927
61/121/0,9636.0,5,1454.5950466442127
61/122/0,4195.0,6,1516.7553894680507
61/124/0,779.0,6,1708.9597126302856
61/125/0,19581.0,7,1887.1207429908923
61/125/1,44602.0,7,1964.556547094988
61/126/0,6315.0,7,1840.6260682166119
61/126/1,2304.0,7,1848.6901622544713
61/127/0,25068.0,7,1921.1935927252525
61/128/0,902.0,7,1518.7127579992978
61/129/0,3750.0,6,1687.6645500700347
61/129/1,27604.0,6,1921.6455217976466
61/130/0,4269.0,6,1995.089645593748
61/131/0,57575.0,7,2117.5044346035206
61/131/1,4911.0,7,1736.4120847421707
61/132/0,3410.0,6,1791.1173700968811
61/134/0,16786.0,6,1959.6276942370823
61/135/0,14702.0,6,1826.8032761493112
61/135/1,34092.0,6,1865.3752807355309
61/136/0,247.0,6,1224.7585672721575
61/137/0,9107.0,6,1738.5997286592642
61/138/0,10823.0,6,1718.436029750417
61/138/1,5443.0,6,1652.1101578661326
61/139/0,2373.0,6,1907.3055346661274
61/140/0,1475.0,6,1421.300602502755
61/140/1,7617.0,5,1671.1973000564665
61/141/0,4758.0,6,1675.5762658658703
61/141/1,6018.0,6,1653.8419188303867
61/142/0,25657.0,6,1695.9687278998538
61/143/0,7863.0,5,1580.4837081167864
61/144/0,25616.0,6,1731.2153514723948
61/144/1,29080.0,5,1662.1544520913626
61/146/0,13528.0,6,1638.1693450662688
61/147/0,5369.0,6,1640.8186962080292
61/149/0,35859.0,7,1951.5718349942936
62/0/0,8367.0,6,1601.1904383212152
62/1/0,347.0,5,1159.7992971177782
62/2/0,49808.0,6,1771.6866600407
62/2/1,26541.0,5,1735.035404806165
62/3/0,5493.0,5,1692.3448029537067
62/4/0,,5,1514.2495435986145
62/5/0,129548.0,5,1716.8090672137396
62/5/1,3020.0,5,1384.1421971132415
62/7/0,50871.0,6,1840.626638705864
62/7/1,19921.0,7,1936.9136193840322
62/8/0,100.0,7,1221.0848167487484
62/10/0,24156.0,7,2103.6239506079205
62/10/1,13976.0,6,1692.0612642718838
62/11/0,1200.0,7,1502.1600774644699
62/11/1,38180.0,6,1898.097838108655
62/17/0,8649.0,5,1704.9573449447844
62/18/0,2645.0,6,1676.065641935601
62/19/0,9964.0,5,1567.7579201481153
62/20/0,3540.0,6,1480.9172499082247
62/22/0,7530.0,4,1281.9557937482375
62/22/1,7173.0,5,1778.394673207692
62/23/0,3349.0,6,1753.7168860120648
62/25/0,626.0,5,1199.0219400122296
62/26/0,3340.0,6,1692.067024612865
62/27/0,10318.0,6,1932.9903639243557
62/28/0,693.0,5,1218.842912033745
62/29/0,1503.0,5,1266.1734661789596
62/30/0,19813.0,5,1507.9278933639898
62/31/0,17695.0,5,1612.0474883516645
62/32/0,9057.0,6,1613.0816728503255
62/33/0,19763.0,4,1482.5099699650455
62/33/1,11399.0,4,
62/34/0,15171.0,5,1630.8569042635486
62/35/0,21559.0,5,1609.6994041549451
62/39/0,55356.0,6,1830.5009147268497
62/39/1,58007.0,5,1727.9899016717843
62/43/0,7137.0,5,1574.1711902935285
62/44/0,17362.0,5,1535.4634136819923
62/44/1,6731.0,6,1615.6476431676472
62/46/0,2121.0,5,1277.68498448432
62/47/0,894.0,6,1442.4960987309266
62/48/0,3650.0,5,1345.1961616416547
62/50/0,5469.0,6,1687.914239425905
62/50/1,59631.0,6,2097.6812745883785
62/51/0,17954.0,6,1700.2595460187683
62/51/1,,5,1355.1085649865895
62/53/0,2552.0,6,1496.1262171262968
62/53/1,41541.0,5,1620.7820726140267
62/55/0,19040.0,5,1502.2238775031296
62/55/1,28637.0,5,1658.4499461576122
62/56/0,15159.0,6,1657.4560553313481
62/57/0,100.0,5,821.2114602956848
62/59/0,7834.0,5,1654.746454720076
62/61/0,5153.0,5,1521.06228416725
62/62/0,28313.0,5,1501.441490034178
62/62/1,286.0,5,
62/63/0,1255.0,6,1524.5523333392912
62/65/0,286.0,6,1240.7522273917668
62/66/0,1078.0,6,1562.6053885191623
62/67/0,12282.0,6,1712.2423398402527
62/68/0,1450.0,5,1410.6334571593
62/69/0,27080.0,6,1833.1182855459442
62/70/0,12771.0,5,1557.7442225683214
62/72/0,19527.0,6,1705.2251584322148
62/72/1,28961.0,6,1908.886259462723
62/74/0,2069.0,5,1275.9429483510048
62/74/1,7262.0,5,1532.241642135454
62/75/0,4777.0,5,1457.846430803893
62/76/0,5197.0,4,1248.141091134148
62/77/0,1113.0,5,1485.5567350202111
62/78/0,4442.0,5,1594.6338295169865
62/80/0,21320.0,5,1788.0071277743575
62/81/0,3587.0,5,1442.486667114259
62/83/0,100.0,5,744.8883856282498
62/85/0,5864.0,5,1538.7865837290196
62/87/0,10317.0,5,1582.1611452637824
62/91/0,17705.0,7,2273.8373956440278
62/91/1,4326.0,7,
62/92/0,8984.0,6,1594.440916524436
62/94/0,700.0,7,1548.6085743774804
62/95/0,2974.0,6,1883.642753041417
62/96/0,10648.0,6,1666.7879695063646
62/96/1,34708.0,6,1815.9766330896489
62/97/0,40627.0,6,1810.7921346182443
62/98/0,6994.0,6,1634.6082514598945
62/98/1,6301.0,7,1819.3089059355977
62/99/0,12171.0,6,1931.2185350054617
62/101/0,21709.0,6,1844.6276282330195
62/101/1,11065.0,5,1585.9831663379325
62/105/0,35351.0,6,1816.7331021902728
62/106/0,12403.0,5,1561.9870218083674
62/107/0,23590.0,5,1969.242433262484
62/107/1,306.0,5,1352.1720501738846
62/110/0,2048.0,6,1442.0986638527486
62/110/1,26321.0,6,1747.2292256191258
62/111/0,27962.0,5,1571.9600308195868
62/111/1,6084.0,5,1549.5789975571806
62/112/0,,6,1521.674474820767
62/114/0,30038.0,6,1811.299123010974
62/114/1,37077.0,5,1700.0997711643035
62/115/0,3957.0,5,1644.7681069715618
62/117/0,3491.0,6,1473.7347894759391
62/120/0,2059.0,5,1444.9872060053262
62/120/1,38075.0,5,1798.9948833495648
62/123/0,20902.0,7,1851.5771461456152
62/125/0,1045.0,7,1533.6341298409757
62/126/0,48566.0,7,1938.8115066280836
62/126/1,54190.0,7,2064.4873368319095
62/127/0,1236.0,6,1512.515464049569
62/128/0,21921.0,6,1847.1439939670547
62/129/0,6420.0,7,1772.1452159386708
62/129/1,7302.0,6,1718.5743219391627
62/130/0,19918.0,6,1917.4216247148436
62/130/1,4388.0,7,
62/132/0,41295.0,6,1967.273217257385
62/132/1,5752.0,6,1735.2631733187573
62/133/0,51576.0,6,1766.1647894733055
62/133/1,4353.0,6,1530.3987577071834
62/135/0,32123.0,7,2036.3169285677313
62/135/1,23329.0,7,1933.6025736674392
62/137/0,3793.0,6,1742.7759859860632
62/138/0,5322.0,6,1617.2784267336858
62/139/0,4907.0,6,1546.7256498898514
62/141/0,2132.0,6,1415.1657098326095
62/142/0,,6,1628.9616956516484
62/142/1,14972.0,6,2213.61428116538
62/143/0,8752.0,7,1768.803166615066
62/144/0,2585.0,6,1447.3365609472862
62/144/1,70546.0,5,1720.7111533065197
62/145/0,24706.0,5,1592.2696564409014
62/145/1,17159.0,6,1729.1584492395305
62/146/0,1545.0,6,
62/147/0,47854.0,5,1760.586489395552
62/147/1,4089.0,5,1484.4532787525172
62/148/0,4444.0,5,1437.2198879941916
62/148/1,9626.0,6,1721.2228703853798
62/149/0,18173.0,6,1784.3960399005146
63/3/0,9916.0,5,1940.1615865546337
63/3/1,45437.0,5,1612.5215099222312
63/4/0,14192.0,5,1753.674070683289
63/5/0,17900.0,5,1508.2177502425156
63/6/0,20708.0,6,1912.5638792833017
63/7/0,1092.0,6,1382.715165765783
63/7/1,4020.0,6,1657.8124316132548
63/8/0,2636.0,6,1553.9972044618244
63/9/0,6152.0,7,1836.0744016441392
63/9/1,21772.0,6,1817.525116364602
63/11/0,14050.0,6,1958.4035269517512
63/11/1,3036.0,6,1643.448346314796
63/12/0,1743.0,6,1512.0113973887212
63/14/0,19360.0,6,1996.0377422096267
63/16/0,2993.0,6,1589.8509780162394
63/17/0,11464.0,5,1554.0168749779127
63/17/1,5249.0,6,1681.723627022867
63/19/0,10462.0,5,1470.2589511920623
63/20/0,15319.0,6,1726.8818217673422
63/21/0,3758.0,5,1366.6086264365404
63/22/0,8381.0,6,1693.1952499763972
63/22/1,4142.0,5,1304.8890084096138
63/24/0,5099.0,5,1465.6959766216455
63/25/0,187295.0,5,1776.1839612401138
63/25/1,2231.0,6,1764.7728440696324
63/26/0,2049.0,6,1704.4290330724414
63/29/0,16441.0,6,1767.8870925854824
63/30/0,9167.0,6,1647.5417147173089
63/31/0,6418.0,5,1410.3275409279076
63/32/0,3109.0,5,
63/33/0,5031.0,4,1180.8787808877912
63/36/0,15503.0,5,1552.4656723944697
63/36/1,33635.0,5,1596.8641377694487
63/37/0,853.0,5,1091.8426091040806
63/38/0,11752.0,5,1516.7313927618434
63/39/0,21297.0,5,1936.1856060393134
63/40/0,5520.0,6,1588.4971498531854
63/42/0,15304.0,5,1639.8930788137545
63/42/1,11081.0,6,1726.6162608812785
63/43/0,5543.0,5,1358.2990186427344
63/44/0,36060.0,5,1731.137917343327
63/44/1,10052.0,6,1763.3924115802365
63/45/0,15743.0,5,1807.9294857196485
63/48/0,3023.0,6,1641.2493610757383
63/49/0,421.0,6,1258.250486147081
63/50/0,38947.0,6,1826.8797191887206
63/50/1,2103.0,6,1596.8049181723054
63/52/0,13408.0,6,1648.1771840189483
63/52/1,11328.0,6,1751.947082938386
63/53/0,3086.0,6,1502.2148279114456
63/54/0,17498.0,6,1713.5772590077236
63/55/0,2993.0,6,1492.2518111737265
63/58/0,2113.0,5,1869.8995950669564
63/60/0,29131.0,4,1438.6787661771875
63/62/0,26814.0,5,1633.537830705914
63/63/0,30766.0,6,1802.1730719502104
63/63/1,9888.0,6,2118.11375791602
63/65/0,25817.0,6,2083.761397539926
63/66/0,,6,1516.2264679527448
63/68/0,6066.0,6,1672.6977261459
63/68/1,3048.0,6,1601.032044969039
63/69/0,15155.0,6,1747.4932379059774
63/70/0,16163.0,5,1796.7605019465182
63/71/0,6328.0,5,1421.5337038660039
63/72/0,767.0,5,1229.7696053555146
63/73/0,1598.0,6,1458.3999907592063
63/75/0,2871.0,5,1283.1407396773402
63/76/0,2446.0,5,1335.952969538745
63/77/0,,5,1168.2874117175338
63/79/0,18518.0,4,1412.4807542946512
63/80/0,39149.0,6,1809.8799165520454
63/80/1,21628.0,6,1735.3475523990494
63/81/0,6296.0,5,1542.3596380578817
63/82/0,8004.0,5,1514.8507481153088
63/84/0,2386.0,5,1407.496528617709
63/85/0,27235.0,5,1667.171017132539
63/85/1,6122.0,5,1389.2095236342316
63/86/0,394.0,6,1343.4840552617982
63/86/1,3117.0,6,1458.7055298269922
63/90/0,3897.0,7,1783.0009766445414
63/91/0,2228.0,6,1585.4496949602124
63/91/1,54945.0,7,2350.4847402512423
63/93/0,1548.0,6,1502.0502537194711
63/94/0,676.0,6,1538.1742821248247
63/94/1,4380.0,6,1632.927790534026
63/95/0,21254.0,5,1812.9893651348452
63/96/0,17293.0,6,1869.827410880217
63/97/0,7146.0,6,1676.0970140064599
63/97/1,1845.0,6,1763.2024385879927
63/98/0,42136.0,5,1706.434353345167
63/98/1,25762.0,5,1668.0108754672476
63/102/0,12565.0,5,1541.6130052548076
63/102/1,16847.0,5,1670.4904934492663
63/103/0,2193.0,6,1540.6921461348984
63/105/0,1192.0,5,1274.5391742889692
63/106/0,25339.0,5,1594.6589610989936
63/106/1,28365.0,5,1528.3330787869024
63/107/0,2344.0,6,1587.535673052313
63/108/0,29569.0,5,1601.3851206979061
63/109/0,4589.0,5,1591.042005803774
63/110/0,,5,1444.9220764472182
63/111/0,3397.0,5,1380.5375318185315
63/111/1,3843.0,5,1856.1561869192417
63/112/0,61490.0,5,1582.3210206457682
63/112/1,30065.0,5,1655.5862736516954
63/114/0,27917.0,5,2090.487331067914
63/115/0,13814.0,5,1638.4841656212109
63/116/0,69814.0,6,1954.274062760679
63/116/1,7054.0,6,1581.2747888465165
63/118/0,12790.0,6,1786.1085275927546
63/118/1,3185.0,5,1430.5387864339905
63/120/0,18779.0,6,1691.8823171442352
63/120/1,618.0,5,1178.312822160195
63/121/0,506.0,5,1214.7043623429936
63/122/0,83311.0,6,1958.996015340939
63/122/1,8067.0,6,1720.2434973072889
63/123/0,4999.0,6,1556.0366854940305
63/124/0,40859.0,6,2237.6660658470746
63/124/1,9910.0,7,1876.76079201582
63/125/0,3394.0,6,1593.6993671540502
63/126/0,7411.0,7,1820.4970353231079
63/126/1,4351.0,6,1663.3349423672985
63/127/0,2262.0,6,1756.0150965764033
63/128/0,3407.0,7,1650.5850430323094
63/128/1,279.0,7,1372.3003466465298
63/129/0,14201.0,6,1848.9834302252843
63/129/1,35760.0,6,1804.2443837502528
63/130/0,9681.0,7,1787.1273296458612
63/130/1,29292.0,6,1861.3720816652371
63/132/0,,6,1597.0012895438554
63/132/1,42729.0,7,2173.967844860081
63/133/0,10122.0,6,1857.8447339588668
63/133/1,4321.0,6,1671.947467999306
63/134/0,1683.0,6,1541.156364755678
63/135/0,2052.0,7,1740.4095097853817
63/136/0,1279.0,7,1691.6171396514121
63/137/0,51632.0,7,1998.395400239089
63/137/1,20326.0,6,1909.1462899382523
63/138/0,3290.0,6,1559.7219800271214
63/138/1,803.0,7,1542.719633796091
63/139/0,947.0,6,1537.2391892906264
63/140/0,9168.0,6,1725.455346673009
63/143/0,20989.0,6,1813.2240073499913
63/144/0,22542.0,6,1779.1786833375224
63/144/1,12147.0,5,1557.4122732082833
63/146/0,4617.0,5,1405.3530574797298
63/147/0,17045.0,6,1880.3339646118031
63/147/1,1878.0,6,1509.3964682487024
64/0/0,326.0,5,1047.5805956686363
64/3/0,682.0,5,1194.3444930917424
64/4/0,472.0,5,1184.8526173154876
64/5/0,6875.0,6,1650.55970985496
64/7/0,11326.0,6,1631.9540445934263
64/8/0,112.0,6,1267.8548553316116
64/9/0,9167.0,6,1695.222692888176
64/10/0,2431.0,7,1655.1695921326495
64/11/0,12450.0,6,1762.4551744248463
64/11/1,54818.0,6,1978.2513171641472
64/13/0,16181.0,6,1985.3837693611001
64/13/1,3136.0,5,1529.9578894983706
64/16/0,11351.0,6,1911.4901736748245
64/17/0,32234.0,6,1890.7112951827248
64/17/1,27366.0,6,1831.3607658699625
64/18/0,880.0,6,1825.6681675650864
64/19/0,5250.0,6,1713.6956706860042
64/19/1,16050.0,5,1615.2852930138347
64/20/0,100.0,6,1085.9700413422383
64/20/1,4619.0,6,1760.0804960774958
64/23/0,6738.0,5,1594.8746240208736
64/23/1,2864.0,6,1642.7618127140015
64/24/0,13065.0,6,1643.737984445476
64/25/0,3072.0,6,1526.2236881574365
64/26/0,1773.0,6,1462.2235803077463
64/27/0,3358.0,6,1802.7331149399238
64/28/0,14973.0,6,1674.531788703803
64/28/1,8057.0,6,1698.280662599318
64/30/0,22180.0,5,1576.6083558475143
64/31/0,28426.0,5,1655.6520710563532
64/33/0,5454.0,4,1269.075423975708
64/34/0,7443.0,5,1540.3091629517385
64/35/0,41126.0,5,1629.5488502874662
64/35/1,9088.0,4,1398.9751084369545
64/36/0,24209.0,6,1781.5238087457235
64/36/1,55033.0,5,1708.2275490241757
64/38/0,1749.0,6,1408.9317164330107
64/38/1,23388.0,5,1651.5179749874487
64/39/0,4763.0,6,1558.9244561802036
64/39/1,36341.0,5,1790.6128500475643
64/40/0,1135.0,5,1454.5868533731443
64/40/1,28092.0,5,1804.7460743722409
64/41/0,1637.0,5,1535.1515580730952
64/43/0,13945.0,5,1599.3501594143838
64/44/0,68005.0,5,1874.6374949380108
64/44/1,12052.0,5,1632.5739478181135
64/45/0,6663.0,6,1670.6403201880614
64/45/1,6858.0,6,1687.297757643965
64/46/0,2000.0,6,1471.5984538276348
64/48/0,7936.0,6,1776.4007173417672
64/49/0,17702.0,6,1758.0677771400944
64/49/1,6195.0,7,1749.07449349447
64/51/0,2248.0,6,1574.9047296672934
64/51/1,6311.0,6,1913.0730983435103
64/52/0,10266.0,6,1678.0338766379894
64/53/0,17808.0,6,1838.8933233313
64/54/0,34677.0,6,1723.4228977028995
64/54/1,11437.0,5,1691.6260720921553
64/55/0,15240.0,5,1608.1860176935918
64/56/0,4364.0,6,1793.4331214318784
64/57/0,9993.0,5,1570.9014644064257
64/60/0,21229.0,5,1647.438752139408
64/61/0,7689.0,5,
64/62/0,27675.0,4,1564.0039911535607
64/64/0,1688.0,6,1504.617833051872
64/68/0,8703.0,6,1785.7160018405655
64/69/0,7017.0,5,1488.5792731096692
64/72/0,11571.0,6,1612.3800933110647
64/76/0,30201.0,5,1677.8409732286225
64/77/0,321.0,5,1004.6320392761082
64/78/0,1950.0,5,1671.6573552300026
64/80/0,12099.0,5,1538.142795417176
64/80/1,,6,1590.7482910733866
64/83/0,16570.0,5,1513.326729564671
64/83/1,44092.0,5,1743.559225730707
64/84/0,12905.0,5,1559.8698825263755
64/85/0,4000.0,6,1498.7322132409292
64/86/0,10538.0,6,1746.127996051622
64/87/0,32273.0,5,1665.3330356197118
64/88/0,9091.0,6,1669.4436875893775
64/89/0,12059.0,7,2229.9553935276203
64/89/1,510.0,7,1432.90182908724
64/90/0,13538.0,6,1840.6245309156661
64/91/0,9380.0,7,1881.5083401045129
64/92/0,8900.0,7,1866.5702870164803
64/92/1,2104.0,8,1734.2395912168627
64/93/0,6803.0,7,1837.889277148888
64/94/0,46962.0,6,1828.822058201346
64/94/1,8909.0,6,1674.2932921816782
64/95/0,3481.0,6,1600.62351514088
64/98/0,21117.0,6,1803.4742402583463
64/98/1,12248.0,7,1817.4829437426267
64/99/0,56845.0,5,1733.2408891133107
64/99/1,45306.0,5,1684.7529658250667
64/100/0,448.0,5,1223.8597918920932
64/101/0,2955.0,6,
64/102/0,6964.0,6,1645.7449816112996
64/103/0,7868.0,6,1582.6393275591422
64/104/0,2744.0,5,1310.129281389195
64/107/0,106.0,5,948.6330158688269
64/108/0,10019.0,5,1573.1779088107066
64/109/0,7458.0,5,1562.7811824085438
64/110/0,5411.0,5,1681.7533311364325
64/112/0,432.0,6,1236.0841709897613
64/113/0,2952.0,5,1345.653342890515
64/114/0,3011.0,6,1465.5941553220691
64/115/0,575.0,6,
64/115/1,7065.0,5,1442.7831848632518
64/116/0,11020.0,5,1765.953656453943
64/117/0,11756.0,6,1755.316865173031
64/118/0,16175.0,5,1752.8541799373877
64/120/0,,5,1457.9243092764407
64/121/0,26488.0,6,1839.778168229657
64/122/0,8736.0,6,1657.4609436073195
64/122/1,9774.0,6,1751.0280253355932
64/123/0,9817.0,6,1746.450222772414
64/123/1,25750.0,6,1723.5877448791873
64/124/0,3983.0,7,1705.3634285419919
64/125/0,11658.0,6,1745.2798366800462
64/125/1,8112.0,6,1737.3755657916427
64/126/0,7774.0,6,1847.2926533632274
64/127/0,169.0,6,1296.4618663788517
64/127/1,1315.0,6,1448.959791790605
64/128/0,35282.0,6,1878.9138023378482
64/128/1,23820.0,6,1749.571886557284
64/129/0,15314.0,7,1963.1701439438687
64/129/1,1592.0,6,1706.2789693860827
64/130/0,5305.0,6,1674.052619790074
64/130/1,30591.0,7,1924.9305068356555
64/131/0,11414.0,6,1708.6643384077004
64/131/1,55788.0,6,2009.4121374609765
64/132/0,38777.0,7,2022.216415382433
64/132/1,37285.0,7,1978.5906498046072
64/133/0,8528.0,6,1735.8368849248513
64/133/1,7292.0,6,1684.618366397812
64/135/0,34423.0,6,1819.7108498494547
64/135/1,42338.0,7,1977.3770318128388
64/136/0,15512.0,7,1813.2184215549153
64/137/0,3169.0,6,1645.6695802098889
64/139/0,7867.0,6,1660.72401054564
64/140/0,25963.0,6,1827.62280252394
64/142/0,3918.0,6,1767.214661648581
64/144/0,6190.0,6,1570.2073764797965
64/145/0,10493.0,6,1689.6549795286653
64/146/0,6679.0,6,1697.5255064574826
64/146/1,1542.0,6,1430.4809236638534
64/148/0,5979.0,6,1589.2552062098473
65/3/0,9797.0,6,1671.931434225254
65/4/0,3383.0,5,1371.425027639492
65/5/0,9855.0,5,1648.1090348959544
65/6/0,27002.0,5,1703.2983876704914
65/8/0,18639.0,7,1882.3777157660688
65/8/1,25056.0,6,1809.7786127237202
65/9/0,8454.0,7,2063.2461570023315
65/9/1,127.0,7,1572.311681472377
65/11/0,62229.0,6,1912.867175447558
65/12/0,11640.0,7,1944.9834471473812
65/12/1,44113.0,7,2042.3507698903932
65/13/0,8775.0,6,1748.9072730392681
65/13/1,39161.0,7,1954.6104792237109
65/14/0,3299.0,6,1649.7035077864757
65/15/0,17863.0,7,2049.926623756348
65/16/0,64634.0,6,1867.1016003804311
65/16/1,20831.0,6,1944.4509120650268
65/17/0,34678.0,6,1788.032274405397
65/17/1,14251.0,6,1714.01548142352
65/18/0,5907.0,6,1979.7104882592357
65/19/0,12096.0,6,1747.481818210722
65/19/1,8920.0,6,1803.3607928625813
65/21/0,16223.0,5,1939.0622940215244
65/23/0,9306.0,5,1536.0153195579844
65/23/1,11219.0,5,1859.9568639356412
65/24/0,10906.0,6,1608.733237140854
65/25/0,7927.0,5,1514.6696310506265
65/26/0,2563.0,6,1808.343310257667
65/26/1,12898.0,6,1641.1921512705185
65/27/0,12482.0,6,1820.3343958778767
65/27/1,70256.0,6,1985.3777938064281
65/28/0,6067.0,5,1558.761822706379
65/30/0,7617.0,5,1565.8460762611737
65/30/1,14339.0,6,2052.5229178691393
65/31/0,20350.0,5,1665.7535310583771
65/32/0,23872.0,5,1566.9891801933034
65/33/0,17139.0,5,1551.03633789899
65/34/0,15776.0,5,1522.6817296604477
65/36/0,20111.0,5,1626.2688765781081
65/36/1,,4,1253.6319052255767
65/37/0,3917.0,5,1463.6148526303514
65/37/1,11390.0,6,1784.9793380931242
65/38/0,3903.0,6,1617.209413096179
65/39/0,11584.0,6,1866.5441830398065
65/40/0,100.0,6,1005.0556945399084
65/42/0,33294.0,6,1745.8308896704343
65/42/1,47457.0,6,2143.4272223316793
65/43/0,13937.0,6,1863.88881757641
65/45/0,21385.0,6,1704.9433671735853
65/46/0,,5,1440.0135168555817
65/47/0,9220.0,5,1551.6999220755054
65/47/1,6843.0,6,1807.249527281878
65/48/0,9679.0,6,1753.5265593041397
65/49/0,7892.0,6,1659.031146773677
65/50/0,3128.0,6,1874.0388007515407
65/53/0,1782.0,5,1526.8790326375074
65/55/0,24059.0,5,1689.9818314863353
65/56/0,20865.0,5,1724.6626409074083
65/57/0,10564.0,6,1650.047468214696
65/60/0,5078.0,5,1612.2401176600333
65/61/0,3569.0,6,1524.9627019182412
65/62/0,10534.0,5,1672.2751460867319
65/63/0,18762.0,6,1766.866082394659
65/63/1,532.0,5,1093.6031910983277
65/66/0,19290.0,5,1729.3624603996068
65/67/0,95592.0,6,2640.128544201626
65/67/1,8340.0,6,1823.9503296098524
65/68/0,2224.0,6,1553.9035038401487
65/69/0,6394.0,6,1617.8669448816988
65/70/0,264.0,6,1198.5142926272215
65/72/0,28948.0,5,1684.2135196329398
65/74/0,12730.0,5,1426.745347887449
65/75/0,2212.0,5,1281.4622510518095
65/76/0,8314.0,5,1460.7045346519726
65/78/0,6845.0,5,1355.2769839375703
65/79/0,,4,1321.4534252832345
65/81/0,4844.0,5,1391.7392091198471
65/81/1,31560.0,5,1924.6842585475251
65/82/0,40146.0,6,1749.5789675548156
65/83/0,8336.0,6,1580.5125618180823
65/84/0,7862.0,5,1550.5544234064048
65/85/0,10169.0,5,1476.9520817472162
65/87/0,7643.0,6,1754.2292851131492
65/87/1,5437.0,6,1719.0557252946467
65/91/0,,8,1849.7422033027249
65/91/1,23090.0,7,1927.370952127234
65/92/0,7189.0,6,1716.3823670243462
65/93/0,248.0,6,1153.4025290687196
65/95/0,5861.0,6,1680.249640309605
65/96/0,73803.0,7,1964.9449966644554
65/96/1,13619.0,6,1897.2923617273914
65/97/0,15476.0,6,2025.2613160118365
65/97/1,12584.0,7,1888.954350062176
65/98/0,20941.0,6,1753.734848214581
65/100/0,,5,1623.5989667828637
65/100/1,15127.0,6,1745.6079843149605
65/101/0,6665.0,6,1671.302354081772
65/103/0,9937.0,5,1613.5218858432333
65/103/1,100.0,5,963.6073196863246
65/104/0,5952.0,5,1503.7903521814876
65/104/1,919.0,5,1246.0440725162916
65/105/0,127.0,6,955.1146271392041
65/106/0,7116.0,5,1741.0381308799688
65/107/0,8185.0,5,1527.3906568566392
65/108/0,11876.0,5,1669.1259716160562
65/108/1,19158.0,5,1606.2913006822962
65/110/0,12534.0,6,1727.7094793112806
65/111/0,211.0,5,1057.619348599616
65/113/0,10118.0,6,1629.0737162063112
65/114/0,2902.0,5,1430.268880573049
65/115/0,8905.0,5,1402.2607811305254
65/116/0,29402.0,6,1742.0117691923488
65/117/0,1908.0,5,1416.1733144117081
65/118/0,12638.0,6,1684.3392546620453
65/118/1,4958.0,6,1563.188199193668
65/119/0,4594.0,5,1463.0466972634645
65/121/0,37742.0,5,1886.9954808098894
65/122/0,13300.0,6,1710.3733444992567
65/123/0,2554.0,6,1432.898008423916
65/123/1,21924.0,6,1787.7422395599701
