id,city_id,price,store_id,quantity,ad_level
22726,94/5/1,,5,952.0,6.0
22730,94/7/0,7.0,0,1811.0,3.0
22731,94/7/0,6.0,1,2939.0,3.0
22732,94/9/0,7.0,0,804.0,0.0
22733,94/9/0,5.75,1,2986.0,5.0
22734,94/9/0,6.0,2,2667.0,6.0
22735,94/11/0,6.0,0,3245.0,3.0
22736,94/11/1,5.0,0,3350.0,2.0
22737,94/11/1,5.75,1,1879.0,0.0
22740,94/14/0,6.75,0,2560.0,6.0
22741,94/15/0,5.5,0,1600.0,1.0
22742,94/17/0,5.5,0,4312.0,3.0
22743,94/17/1,6.5,0,2647.0,3.0
22744,94/19/0,6.0,0,785.0,5.0
22747,94/22/1,6.0,0,3294.0,3.0
22748,94/23/0,7.0,0,1404.0,2.0
22749,94/23/1,5.75,0,1331.0,0.0
22750,94/23/1,5.75,1,2367.0,6.0
22751,94/23/1,6.0,2,1872.0,3.0
22752,94/23/1,7.0,3,777.0,5.0
22755,94/28/0,7.0,0,1280.0,6.0
22757,94/31/0,6.75,0,1575.0,3.0
22758,94/34/0,5.0,0,2846.0,3.0
22759,94/34/0,6.0,1,1102.0,1.0
22760,94/34/0,6.75,2,575.0,0.0
22761,94/34/0,5.25,3,2716.0,6.0
22762,94/34/1,5.75,0,1850.0,1.0
22763,94/35/0,5.5,0,2983.0,3.0
22764,94/35/0,7.0,1,1473.0,3.0
22766,94/36/1,6.25,0,2302.0,3.0
22776,94/41/1,6.0,0,2531.0,3.0
22784,94/46/0,6.0,0,2304.0,3.0
22785,94/46/0,7.0,1,1312.0,3.0
22786,94/46/0,6.75,2,975.0,1.0
22787,94/47/0,5.5,0,2573.0,3.0
22788,94/47/0,5.0,1,2531.0,2.0
22789,94/47/0,5.0,2,3269.0,3.0
22790,94/47/1,6.0,0,1572.0,1.0
22791,94/47/1,6.25,1,2202.0,3.0
22792,94/48/0,5.25,0,2355.0,1.0
22793,94/48/1,6.25,0,1733.0,5.0
22794,94/49/0,5.0,0,2204.0,1.0
22795,94/49/1,5.0,0,2750.0,5.0
22796,94/49/1,6.5,1,548.0,
22797,94/49/1,6.75,2,714.0,3.0
22798,94/49/1,5.0,3,2839.0,5.0
22799,94/51/0,5.5,0,1400.0,1.0
22802,94/52/1,5.0,0,2369.0,3.0
22803,94/52/1,5.5,1,1714.0,5.0
22804,94/52/1,5.25,2,2095.0,3.0
22805,94/52/1,5.75,3,1471.0,3.0
22808,94/55/0,5.5,0,2509.0,5.0
22809,94/55/0,6.25,1,917.0,0.0
22810,94/55/0,6.5,2,1007.0,2.0
22811,94/55/0,6.0,3,1879.0,3.0
22812,94/56/0,5.0,0,2925.0,3.0
22814,94/61/0,6.5,0,1226.0,1.0
22818,94/67/1,6.5,0,2176.0,2.0
22819,94/68/0,5.0,0,1850.0,1.0
22822,94/70/0,6.75,0,2358.0,3.0
22823,94/70/0,6.0,1,3315.0,3.0
22824,94/70/1,6.5,0,3332.0,3.0
22830,94/71/1,7.0,0,1962.0,5.0
22831,94/72/0,5.25,0,1238.0,2.0
22832,94/72/0,6.0,1,712.0,3.0
22833,94/72/0,6.5,2,702.0,6.0
22834,94/72/0,5.25,3,928.0,0.0
22835,94/72/0,5.5,4,725.0,1.0
22838,94/73/1,6.0,0,1609.0,0.0
22855,94/76/1,6.5,0,1203.0,2.0
22858,94/77/1,6.75,0,1877.0,1.0
22859,94/78/0,6.0,0,1648.0,5.0
22860,94/79/0,5.25,0,3150.0,3.0
22862,94/81/0,5.0,0,2635.0,3.0
22872,94/87/1,6.0,0,458.0,0.0
22873,94/87/1,,1,543.0,2.0
22874,94/87/1,6.25,2,489.0,1.0
22875,94/87/1,6.75,3,679.0,3.0
22876,94/87/1,6.25,4,757.0,3.0
22877,94/87/1,5.5,5,833.0,3.0
22879,94/90/0,6.75,0,945.0,0.0
22881,94/94/0,5.0,0,2804.0,2.0
22882,94/94/0,6.0,1,1437.0,1.0
22883,94/94/0,5.5,2,2822.0,3.0
22884,94/94/1,5.75,0,1983.0,1.0
22885,94/95/0,5.75,0,1962.0,5.0
22886,94/96/0,6.75,0,1535.0,6.0
22887,94/96/0,5.0,1,3885.0,3.0
22888,94/96/0,6.75,2,1535.0,6.0
22890,94/99/0,6.0,0,785.0,5.0
22891,94/99/0,6.25,1,744.0,3.0
22892,94/99/0,5.25,2,686.0,2.0
22893,94/99/0,,3,386.0,0.0
22894,94/99/0,6.25,4,480.0,1.0
22895,94/99/0,7.0,5,514.0,2.0
22904,94/107/0,6.5,0,2113.0,5.0
22905,94/107/0,6.0,1,1667.0,1.0
22908,94/112/1,5.25,0,3650.0,3.0
22909,94/113/0,,0,596.0,2.0
22910,94/113/0,5.75,1,2291.0,6.0
22911,94/113/0,5.75,2,1719.0,2.0
22912,94/113/0,7.0,3,654.0,3.0
22913,94/113/1,5.25,0,4834.0,6.0
22914,94/114/0,5.75,0,2365.0,2.0
22915,94/114/1,5.5,0,809.0,5.0
22916,94/114/1,5.75,1,591.0,2.0
22917,94/114/1,6.25,2,408.0,0.0
22918,94/114/1,5.0,3,1157.0,5.0
22919,94/114/1,5.75,4,591.0,2.0
22920,94/115/0,5.0,0,2350.0,1.0
22924,94/117/1,5.5,0,3185.0,2.0
22927,94/122/0,7.0,0,2400.0,6.0
22930,94/125/0,6.25,0,1800.0,2.0
22931,94/127/0,6.75,0,819.0,1.0
22934,94/129/0,5.0,0,2960.0,6.0
22942,94/134/1,5.75,0,3473.0,5.0
22943,94/134/1,7.0,1,1902.0,3.0
22949,94/137/1,6.5,0,2271.0,2.0
22950,94/137/1,6.5,1,2838.0,3.0
22951,94/138/0,6.0,0,984.0,0.0
22954,94/141/0,5.5,0,2880.0,2.0
22960,94/144/1,5.75,0,1090.0,0.0
22961,94/144/1,5.25,1,1528.0,0.0
22962,94/144/1,5.75,2,1090.0,0.0
22963,94/144/1,5.5,3,2269.0,6.0
22967,95/0/0,6.0,0,900.0,1.0
22972,95/1/1,6.0,0,1753.0,0.0
22976,95/3/1,5.5,0,2920.0,5.0
22977,95/3/1,7.0,1,764.0,
22978,95/3/1,7.0,2,1332.0,5.0
22982,95/7/0,5.5,0,3280.0,6.0
22987,95/10/0,6.0,0,2669.0,5.0
22988,95/11/0,5.0,0,4185.0,3.0
22989,95/12/0,7.0,0,1680.0,2.0
22990,95/16/0,6.5,0,1950.0,3.0
22991,95/17/0,5.5,0,2265.0,1.0
22992,95/17/1,5.5,0,3711.0,5.0
22993,95/17/1,5.25,1,3888.0,5.0
22998,95/21/0,6.75,0,2561.0,5.0
23004,95/24/0,5.25,0,2683.0,1.0
23009,95/32/0,5.5,0,1250.0,1.0
23010,95/33/0,6.0,0,1490.0,5.0
23011,95/33/0,7.0,1,431.0,0.0
23012,95/33/0,6.75,2,769.0,3.0
23013,95/33/0,7.0,3,742.0,3.0
23015,95/34/0,7.0,0,750.0,3.0
23017,95/38/0,6.75,0,1360.0,6.0
23018,95/39/0,5.0,0,2190.0,6.0
23019,95/39/0,6.75,1,397.0,0.0
23020,95/39/0,5.5,2,1471.0,6.0
23021,95/39/0,6.5,3,549.0,2.0
23022,95/39/0,6.0,4,744.0,3.0
23024,95/43/0,6.0,0,1575.0,0.0
23026,95/51/0,5.75,0,2198.0,5.0
23027,95/52/0,5.0,0,3040.0,6.0
23028,95/57/0,7.0,0,800.0,1.0
23029,95/58/0,5.75,0,1846.0,0.0
23030,95/58/0,7.0,1,1894.0,6.0
23031,95/59/0,5.25,0,878.0,5.0
23032,95/59/0,5.75,1,613.0,2.0
23033,95/59/0,6.5,2,723.0,6.0
23034,95/59/0,6.75,3,696.0,6.0
23035,95/59/0,5.25,4,867.0,3.0
23036,95/59/0,5.0,5,705.0,2.0
23037,95/59/0,6.25,6,470.0,1.0
23038,95/59/1,6.25,0,1504.0,1.0
23039,95/61/0,5.75,0,2669.0,5.0
23041,95/63/1,6.75,0,898.0,0.0
23042,95/63/1,7.0,1,1288.0,3.0
23043,95/63/1,5.25,2,2275.0,1.0
23044,95/66/0,6.5,0,1300.0,1.0
23045,95/68/0,5.75,0,1472.0,0.0
23046,95/68/0,5.0,1,3467.0,3.0
23047,95/71/0,6.25,0,1600.0,1.0
23048,95/72/0,7.0,0,2379.0,3.0
23049,95/72/1,6.0,0,3227.0,5.0
23050,95/72/1,5.5,1,4049.0,5.0
23051,95/74/0,5.75,0,1570.0,5.0
23059,95/76/1,6.0,0,759.0,3.0
23060,95/76/1,5.5,1,481.0,0.0
23061,95/76/1,7.0,2,650.0,3.0
23062,95/76/1,6.5,3,542.0,2.0
23063,95/76/1,7.0,4,629.0,3.0
23064,95/76/1,5.25,5,878.0,5.0
23065,95/78/0,6.5,0,1100.0,1.0
23066,95/79/0,5.5,0,3226.0,3.0
23070,95/81/0,6.75,0,517.0,2.0
23071,95/81/0,5.0,1,1581.0,6.0
23072,95/81/0,6.75,2,646.0,3.0
23073,95/81/0,5.25,3,598.0,0.0
23074,95/81/0,5.0,4,1186.0,2.0
23075,95/81/0,5.0,5,1256.0,2.0
23076,95/81/1,6.0,0,2083.0,1.0
23077,95/81/1,6.75,1,2260.0,3.0
23080,95/83/1,5.0,0,5770.0,5.0
23082,95/86/0,5.25,0,1305.0,0.0
23083,95/87/0,5.75,0,2041.0,5.0
23085,95/98/0,5.5,0,3498.0,2.0
23086,95/98/0,6.75,1,2672.0,3.0
23087,95/98/1,6.25,0,2886.0,3.0
23097,95/103/0,6.25,0,720.0,0.0
23100,95/105/1,5.75,0,1268.0,0.0
23101,95/106/0,5.5,0,700.0,1.0
23102,95/110/0,6.75,0,2239.0,3.0
23103,95/110/0,6.25,1,2309.0,2.0
23104,95/111/0,5.25,0,2775.0,3.0
23105,95/112/0,5.25,0,2343.0,1.0
23106,95/112/1,6.75,0,1956.0,1.0
23107,95/113/0,5.25,0,1410.0,2.0
23108,95/113/0,6.25,1,564.0,2.0
23109,95/113/0,6.25,2,423.0,0.0
23119,95/114/1,6.0,0,3390.0,5.0
23120,95/116/0,6.75,0,975.0,3.0
23123,95/121/0,6.5,0,2184.0,3.0
23124,95/121/0,6.25,1,2515.0,3.0
23125,95/121/0,7.0,2,1570.0,6.0
23132,95/123/1,6.0,0,3185.0,2.0
23133,95/124/0,6.5,0,1300.0,1.0
23135,95/128/0,6.0,0,1410.0,3.0
23136,95/128/0,5.0,1,2890.0,5.0
23137,95/128/0,6.75,2,528.0,
23138,95/128/0,6.0,3,846.0,0.0
23139,95/129/0,5.25,0,3228.0,3.0
23140,95/129/0,5.0,1,3684.0,5.0
23141,95/129/0,5.75,2,2574.0,3.0
23142,95/130/0,7.0,0,1269.0,0.0
23143,95/130/0,5.25,1,4229.0,3.0
23144,95/130/1,6.25,0,2753.0,3.0
23145,95/132/0,5.75,0,2340.0,2.0
23147,95/134/0,7.0,0,2080.0,6.0
23148,95/137/0,7.0,0,1821.0,6.0
23149,95/137/0,5.75,1,2162.0,1.0
23152,95/139/1,6.0,0,2377.0,6.0
23153,95/140/0,5.5,0,1855.0,1.0
23154,95/140/0,6.5,1,1274.0,2.0
23155,95/141/0,6.0,0,2530.0,6.0
23156,95/141/1,6.0,0,1965.0,1.0
23157,95/141/1,5.25,1,4244.0,3.0
23158,95/142/0,5.25,0,3532.0,5.0
23160,95/143/1,6.25,0,2587.0,6.0
23161,95/144/0,6.0,0,1650.0,1.0
23162,95/145/0,6.25,0,2632.0,6.0
23163,95/145/0,5.5,1,3365.0,3.0
23167,95/148/0,6.75,0,1875.0,3.0
23168,96/0/0,5.5,0,1570.0,5.0
23169,96/1/0,6.25,0,1760.0,6.0
23172,96/6/0,5.5,0,3165.0,3.0
23173,96/6/1,7.0,0,2447.0,5.0
23174,96/6/1,6.75,1,2738.0,6.0
23175,96/7/0,6.5,0,1338.0,1.0
23176,96/7/0,5.5,1,2127.0,1.0
23179,96/8/0,6.25,0,1317.0,1.0
23180,96/8/1,6.5,0,1705.0,1.0
23181,96/8/1,6.25,1,2250.0,2.0
23183,96/9/1,6.25,0,3090.0,5.0
23184,96/9/1,6.5,1,2806.0,6.0
23188,96/12/0,5.25,0,2577.0,2.0
23189,96/12/1,5.75,0,2778.0,5.0
23190,96/13/0,5.5,0,2216.0,3.0
23193,96/14/0,7.0,0,2314.0,3.0
23194,96/14/1,5.0,0,4224.0,6.0
23195,96/15/0,6.5,0,2800.0,6.0
23196,96/15/0,6.5,1,1620.0,0.0
23200,96/16/1,7.0,0,407.0,0.0
23201,96/16/1,6.0,1,632.0,
23202,96/16/1,6.75,2,562.0,2.0
23203,96/16/1,5.75,3,550.0,1.0
23204,96/16/1,6.75,4,469.0,1.0
23205,96/16/1,6.0,5,527.0,1.0
23206,96/16/1,6.0,6,828.0,5.0
23207,96/18/0,5.75,0,3750.0,6.0
23208,96/18/0,6.5,1,1790.0,1.0
23209,96/19/0,5.0,0,3668.0,3.0
23210,96/19/0,6.0,1,1716.0,2.0
23211,96/19/0,6.75,2,1427.0,3.0
23212,96/20/0,5.25,0,3076.0,3.0
23213,96/20/0,5.25,1,2105.0,1.0
23214,96/20/0,5.75,2,2602.0,6.0
23215,96/20/1,5.0,0,680.0,2.0
23216,96/20/1,6.25,1,703.0,3.0
23217,96/20/1,,2,725.0,6.0
23218,96/20/1,5.25,3,847.0,5.0
23219,96/20/1,6.5,4,523.0,2.0
23220,96/20/1,5.5,5,773.0,3.0
23223,96/26/0,6.0,0,1650.0,3.0
23224,96/30/0,6.25,0,1440.0,2.0
23226,96/32/0,7.0,0,750.0,3.0
23228,96/35/0,6.0,0,1700.0,1.0
23230,96/38/0,5.25,0,1950.0,3.0
23231,96/39/0,5.25,0,2651.0,2.0
23242,96/40/0,5.25,0,1845.0,0.0
23243,96/40/1,5.0,0,3116.0,6.0
23244,96/43/0,5.25,0,2960.0,6.0
23245,96/44/0,5.0,0,2790.0,3.0
23246,96/47/0,6.5,0,1029.0,1.0
23247,96/47/0,6.5,1,1235.0,2.0
23248,96/47/0,5.25,2,3059.0,6.0
23250,96/49/0,6.0,0,2402.0,3.0
23251,96/51/0,5.75,0,2748.0,5.0
23253,96/53/0,5.5,0,1560.0,2.0
23254,96/54/0,6.5,0,2458.0,6.0
23255,96/54/0,5.25,1,3939.0,6.0
23257,96/56/0,6.0,0,1845.0,0.0
23258,96/57/0,5.75,0,2355.0,5.0
23259,96/58/0,6.25,0,1575.0,0.0
23260,96/58/1,6.25,0,1260.0,2.0
23261,96/59/0,6.75,0,750.0,1.0
23262,96/62/0,5.0,0,1575.0,3.0
23263,96/64/0,6.0,0,2357.0,5.0
23288,96/72/0,6.75,0,1487.0,5.0
23289,96/72/0,5.25,1,2724.0,2.0
23290,96/72/0,6.25,2,1172.0,0.0
23291,96/72/1,5.0,0,4054.0,3.0
23292,96/73/0,6.5,0,877.0,0.0
23299,96/75/1,6.75,0,1421.0,2.0
23300,96/75/1,5.75,1,2567.0,2.0
23302,96/76/1,5.25,0,2355.0,3.0
23304,96/77/1,6.0,0,1125.0,0.0
23305,96/78/0,6.0,0,2909.0,3.0
23306,96/78/0,6.25,1,2769.0,5.0
23312,96/83/0,5.5,0,2320.0,6.0
23313,96/86/0,5.0,0,3675.0,3.0
23314,96/87/0,5.0,0,3654.0,3.0
23315,96/87/0,6.5,1,1486.0,2.0
23318,96/91/0,5.5,0,1260.0,0.0
23322,96/94/1,7.0,0,723.0,5.0
23323,96/94/1,5.0,1,3402.0,5.0
23324,96/94/1,,2,972.0,6.0
23325,96/94/1,5.0,3,2167.0,1.0
23329,96/97/1,7.0,0,986.0,3.0
23330,96/97/1,5.75,1,1860.0,2.0
23331,96/97/1,5.25,2,3225.0,3.0
23336,96/101/0,5.0,0,3640.0,6.0
23337,96/101/0,5.0,1,1999.0,0.0
23338,96/101/0,6.25,2,1092.0,0.0
23342,96/105/0,6.25,0,1680.0,2.0
23347,96/110/0,6.75,0,1212.0,3.0
23348,96/110/0,6.5,1,1530.0,3.0
23349,96/110/0,6.0,2,1732.0,2.0
23350,96/111/0,7.0,0,2640.0,6.0
23351,96/112/0,7.0,0,835.0,1.0
23352,96/112/1,6.75,0,2131.0,3.0
23354,96/113/1,7.0,0,1931.0,6.0
23355,96/114/0,6.0,0,900.0,0.0
23356,96/115/0,7.0,0,1875.0,3.0
23358,96/117/0,6.25,0,912.0,2.0
23359,96/117/1,5.0,0,3990.0,6.0
23360,96/117/1,6.75,1,1003.0,2.0
23361,96/117/1,5.75,2,1983.0,2.0
23365,96/119/0,6.0,0,2702.0,2.0
23366,96/119/1,5.75,0,2069.0,0.0
23369,96/121/0,5.0,0,2380.0,0.0
23370,96/121/0,6.5,1,1371.0,1.0
23373,96/124/1,6.5,0,1175.0,0.0
23374,96/124/1,6.25,1,2406.0,6.0
23375,96/124/1,5.0,2,4283.0,5.0
23377,96/127/0,5.25,0,3875.0,3.0
23379,96/129/0,5.0,0,2580.0,2.0
23380,96/130/0,7.0,0,2325.0,3.0
23381,96/132/0,6.25,0,1350.0,0.0
23382,96/133/0,5.0,0,4107.0,5.0
23383,96/133/0,7.0,1,1390.0,6.0
23384,96/133/0,6.25,2,2139.0,5.0
23388,96/134/1,6.0,0,1788.0,2.0
23389,96/134/1,5.75,1,1710.0,1.0
23390,96/134/1,5.0,2,2932.0,2.0
23392,96/136/0,6.25,0,1530.0,0.0
23393,96/137/0,5.25,0,3825.0,2.0
23394,96/137/0,6.25,1,2582.0,2.0
23395,96/137/1,5.75,0,520.0,1.0
23396,96/137/1,6.0,1,797.0,6.0
23397,96/137/1,6.75,2,664.0,3.0
23398,96/137/1,6.0,3,498.0,1.0
23399,96/137/1,5.75,4,806.0,3.0
23400,96/137/1,7.0,5,670.0,5.0
23401,96/137/1,5.5,6,652.0,2.0
23402,96/137/1,6.25,7,478.0,1.0
23403,96/137/1,5.25,8,569.0,1.0
23405,96/140/0,7.0,0,464.0,1.0
23406,96/140/0,6.25,1,780.0,3.0
23407,96/140/0,7.0,2,743.0,6.0
23408,96/140/0,5.25,3,929.0,3.0
23409,96/140/0,7.0,4,557.0,2.0
23410,96/140/0,6.25,5,806.0,3.0
23411,96/140/0,6.25,6,832.0,6.0
23412,96/140/1,7.0,0,2159.0,3.0
23413,96/141/0,6.5,0,1317.0,5.0
23414,96/141/1,6.5,0,1066.0,0.0
23415,96/141/1,6.25,1,1247.0,0.0
23421,96/144/1,5.75,0,2925.0,3.0
23422,96/145/0,5.25,0,2777.0,1.0
23423,96/145/1,5.25,0,2992.0,6.0
23424,96/145/1,6.75,1,793.0,3.0
23425,96/145/1,5.5,2,1882.0,2.0
23426,96/145/1,7.0,3,382.0,0.0
23428,96/146/1,6.25,0,2409.0,5.0
23429,96/146/1,5.25,1,2281.0,0.0
23430,96/146/1,7.0,2,1507.0,3.0
23431,96/148/0,6.5,0,1980.0,2.0
23434,97/1/0,6.75,0,775.0,3.0
23436,97/4/0,5.25,0,1305.0,0.0
23437,97/5/0,6.25,0,2480.0,3.0
23438,97/6/0,5.5,0,4012.0,3.0
23452,97/8/0,6.5,0,3140.0,5.0
23454,97/9/0,5.5,0,2320.0,6.0
23456,97/12/0,5.25,0,4536.0,5.0
23459,97/14/0,5.0,0,1657.0,1.0
23460,97/14/1,7.0,0,1441.0,3.0
23461,97/14/1,5.75,1,2547.0,3.0
23462,97/16/0,6.75,0,2276.0,5.0
23463,97/17/0,6.25,0,2475.0,3.0
23465,97/21/0,5.75,0,3500.0,6.0
23470,97/22/0,5.25,0,3611.0,5.0
23471,97/22/0,5.25,1,3520.0,6.0
23472,97/26/0,6.25,0,1860.0,3.0
23473,97/28/0,6.5,0,450.0,0.0
23476,97/32/0,6.0,0,1920.0,2.0
23478,97/37/0,5.5,0,2635.0,3.0
23480,97/38/1,6.5,0,1613.0,1.0
23481,97/38/1,7.0,1,1321.0,1.0
23485,97/47/0,5.75,0,2250.0,3.0
23486,97/50/0,5.0,0,2635.0,3.0
23488,97/54/0,5.5,0,2640.0,6.0
23489,97/55/0,7.0,0,1892.0,5.0
23490,97/55/0,6.5,1,2334.0,3.0
23491,97/56/0,7.0,0,1530.0,0.0
23492,97/57/0,5.25,0,826.0,3.0
23493,97/57/0,6.0,1,420.0,0.0
23494,97/57/0,5.0,2,503.0,0.0
23495,97/57/0,5.5,3,788.0,
23496,97/57/0,5.25,4,639.0,2.0
23497,97/57/0,7.0,5,400.0,1.0
23498,97/57/0,5.5,6,788.0,3.0
23499,97/57/0,5.25,7,533.0,1.0
23500,97/58/0,6.5,0,1485.0,0.0
23501,97/59/0,6.75,0,1170.0,2.0
23502,97/59/0,6.0,1,2458.0,6.0
23503,97/59/0,7.0,2,1255.0,5.0
23504,97/60/0,6.25,0,1171.0,1.0
23505,97/60/0,6.75,1,1277.0,5.0
23506,97/60/0,6.25,2,1757.0,3.0
23507,97/60/1,6.25,0,3123.0,6.0
23508,97/60/1,5.0,1,5076.0,5.0
23509,97/62/0,5.25,0,2776.0,5.0
23510,97/62/1,6.0,0,1519.0,2.0
23511,97/63/0,5.0,0,3454.0,5.0
23519,97/68/0,5.25,0,2940.0,2.0
23527,97/70/0,5.25,0,1600.0,1.0
23528,97/71/0,6.75,0,946.0,0.0
23529,97/71/0,5.5,1,2186.0,1.0
23530,97/71/0,6.25,2,1480.0,1.0
23531,97/72/0,6.0,0,3182.0,3.0
23532,97/72/0,6.75,1,2263.0,3.0
23533,97/72/1,5.5,0,840.0,3.0
23534,97/72/1,5.25,1,880.0,3.0
23535,97/72/1,7.0,2,660.0,3.0
23536,97/72/1,5.25,3,909.0,3.0
23537,97/72/1,6.0,4,462.0,0.0
23538,97/72/1,6.25,5,764.0,3.0
23539,97/72/1,6.25,6,764.0,
23540,97/72/1,6.75,7,411.0,0.0
23541,97/72/1,6.75,8,707.0,3.0
23544,97/74/0,5.5,0,4115.0,3.0
23545,97/74/1,7.0,0,676.0,
23546,97/74/1,6.5,1,715.0,5.0
23547,97/74/1,5.25,2,1623.0,6.0
23548,97/74/1,6.0,3,789.0,6.0
23549,97/74/1,5.25,4,1572.0,3.0
23551,97/77/0,6.25,0,850.0,0.0
23552,97/77/1,5.0,0,2194.0,3.0
23556,97/81/0,5.5,0,1166.0,0.0
23560,97/82/0,5.5,0,3215.0,3.0
23561,97/82/0,6.0,1,2516.0,3.0
23563,97/83/1,5.75,0,3172.0,6.0
23564,97/83/1,5.5,1,3491.0,6.0
23566,97/88/0,6.25,0,1022.0,0.0
23569,97/89/0,5.5,0,2025.0,0.0
23570,97/90/0,6.0,0,1665.0,0.0
23571,97/91/0,6.25,0,1170.0,0.0
23572,97/94/0,6.25,0,3240.0,5.0
23573,97/94/1,5.75,0,2880.0,2.0
23575,97/96/1,6.5,0,3923.0,6.0
23576,97/98/0,6.25,0,1550.0,1.0
23577,97/99/0,5.75,0,1149.0,6.0
23578,97/99/0,7.0,1,680.0,3.0
23579,97/99/0,5.5,2,1450.0,5.0
23580,97/99/0,6.5,3,586.0,2.0
23581,97/99/0,7.0,4,712.0,5.0
23585,97/102/0,5.5,0,1530.0,0.0
23588,97/104/0,6.75,0,2250.0,3.0
23593,97/109/1,5.25,0,5794.0,5.0
23594,97/109/1,6.5,1,3538.0,6.0
23603,97/113/0,6.25,0,450.0,0.0
23605,97/116/0,6.5,0,1663.0,6.0
23606,97/116/1,5.25,0,4532.0,3.0
23607,97/117/0,5.0,0,2484.0,0.0
23608,97/117/1,6.5,0,1433.0,2.0
23610,97/118/1,5.5,0,3350.0,3.0
23611,97/118/1,5.5,1,3427.0,5.0
23612,97/120/0,5.75,0,2000.0,1.0
23613,97/121/0,5.5,0,2092.0,3.0
23614,97/122/0,5.75,0,3841.0,3.0
23615,97/122/0,6.25,1,3324.0,6.0
23616,97/122/1,7.0,0,2699.0,5.0
23617,97/123/0,7.0,0,1051.0,1.0
23622,97/125/0,6.25,0,750.0,3.0
23629,97/130/1,5.0,0,3242.0,3.0
23631,97/132/0,5.25,0,2820.0,2.0
23632,97/132/0,5.5,1,3186.0,5.0
23633,97/132/0,6.5,2,1139.0,0.0
23634,97/132/1,6.25,0,1645.0,1.0
23635,97/134/0,6.0,0,3120.0,2.0
23636,97/135/0,6.5,0,2494.0,6.0
23637,97/135/1,5.5,0,2591.0,1.0
23638,97/135/1,7.0,1,1312.0,1.0
23639,97/136/0,5.5,0,2986.0,3.0
23640,97/136/1,6.5,0,1853.0,2.0
23641,97/136/1,6.25,1,2161.0,2.0
23642,97/137/0,7.0,0,1372.0,1.0
23643,97/137/1,6.25,0,2417.0,2.0
23645,97/138/1,5.25,0,1867.0,6.0
23649,97/141/0,6.75,0,1450.0,1.0
23654,97/143/1,5.0,0,4459.0,5.0
23657,97/147/0,5.75,0,3821.0,3.0
23658,97/147/0,5.5,1,4376.0,6.0
23659,97/147/1,6.25,0,727.0,5.0
23660,97/147/1,5.75,1,906.0,3.0
23661,97/147/1,5.75,2,966.0,6.0
23662,97/147/1,5.75,3,543.0,0.0
23663,97/147/1,5.75,4,543.0,0.0
23666,98/2/0,7.0,0,864.0,5.0
23671,98/4/0,5.0,0,1710.0,0.0
23672,98/5/0,5.0,0,3677.0,3.0
23673,98/5/0,6.25,1,2063.0,5.0
23674,98/5/0,7.0,2,1321.0,6.0
23676,98/8/0,6.75,0,1923.0,5.0
23680,98/9/0,5.0,0,2480.0,6.0
23681,98/10/0,6.5,0,1305.0,0.0
23682,98/15/0,6.25,0,2009.0,3.0
23683,98/15/0,6.0,1,1350.0,0.0
23684,98/15/0,5.75,2,1722.0,1.0
23686,98/17/0,5.0,0,2868.0,3.0
23689,98/23/0,5.25,0,2015.0,3.0
23690,98/24/0,6.25,0,1425.0,3.0
23691,98/25/0,6.75,0,958.0,0.0
23695,98/32/0,6.5,0,2806.0,6.0
23697,98/33/0,7.0,0,1334.0,5.0
23701,98/39/0,7.0,0,1125.0,3.0
23702,98/40/0,5.25,0,2468.0,0.0
23707,98/42/0,5.5,0,1740.0,2.0
23710,98/47/0,6.25,0,2325.0,3.0
23711,98/49/0,5.75,0,2025.0,3.0
23714,98/54/0,6.0,0,1200.0,2.0
23715,98/55/0,7.0,0,2092.0,3.0
23716,98/56/0,6.25,0,2524.0,3.0
23717,98/56/1,6.5,0,2079.0,5.0
23718,98/57/0,6.0,0,3376.0,5.0
23719,98/59/0,7.0,0,1860.0,2.0
23720,98/61/0,5.75,0,3277.0,5.0
23721,98/61/0,6.25,1,2016.0,2.0
23722,98/63/0,6.0,0,3354.0,6.0
23723,98/63/0,5.25,1,4723.0,5.0
23724,98/63/0,5.25,2,3477.0,2.0
23725,98/63/1,6.25,0,3086.0,5.0
23726,98/63/1,6.5,1,1620.0,0.0
23727,98/65/0,6.0,0,2908.0,3.0
23728,98/65/0,5.75,1,2552.0,2.0
23734,98/66/0,5.25,0,3486.0,6.0
23735,98/66/1,5.0,0,4118.0,3.0
23736,98/66/1,5.0,1,4150.0,5.0
23738,98/68/0,5.25,0,3739.0,6.0
23746,98/72/1,6.5,0,2754.0,5.0
23747,98/74/0,6.75,0,1560.0,2.0
23748,98/75/0,5.25,0,2664.0,3.0
23749,98/75/0,5.5,1,1387.0,0.0
23750,98/75/0,6.0,2,932.0,0.0
23751,98/75/0,6.0,3,1657.0,6.0
23754,98/76/1,6.25,0,2870.0,2.0
23755,98/76/1,6.0,1,4140.0,6.0
23757,98/79/0,5.25,0,1657.0,1.0
23758,98/79/1,6.75,0,489.0,
23760,98/81/0,5.75,0,2348.0,1.0
23761,98/81/0,6.25,1,2246.0,2.0
23762,98/83/0,5.25,0,2679.0,1.0
23763,98/83/1,6.0,0,2461.0,3.0
23764,98/84/0,7.0,0,1680.0,2.0
23765,98/85/0,7.0,0,1000.0,1.0
23766,98/86/0,6.25,0,1794.0,3.0
23767,98/86/0,5.25,1,2957.0,3.0
23768,98/86/0,5.75,2,2480.0,6.0
